x,y,value
15,54,44.165924
15,55,43.910667
15,56,46.6161
15,57,48.39798
15,58,48.55247
15,59,46.32811
15,60,45.670933
15,61,46.817127
15,62,51.482285
15,63,47.96119
15,64,37.804153
15,65,32.09736
15,66,29.929394
15,67,25.38058
15,68,24.294374
15,69,26.106453
15,70,23.664675
15,71,27.009398
15,72,35.0183
15,73,41.60632
15,74,47.008312
15,75,49.67897
15,76,51.776886
15,77,47.92214
15,78,44.921352
15,79,45.422333
15,80,46.495205
15,81,46.25475
15,82,37.62713
15,83,35.52181
15,84,41.773327
15,85,49.338577
15,86,46.632027
15,87,38.692554
15,88,36.568832
15,89,37.79634
15,90,39.388508
15,91,39.684494
15,92,37.704758
15,93,38.204212
15,94,44.68524
15,95,53.75694
15,96,52.818287
15,97,47.4766
15,98,45.978928
15,99,44.76007
16,0,55.75374
16,1,53.773872
16,2,53.57753
16,3,55.147995
16,4,55.781384
16,5,56.834747
16,6,55.06696
16,7,55.532063
16,8,56.58759
16,9,60.90166
16,10,60.252327
16,11,59.10685
16,12,59.67552
16,13,58.83611
16,14,54.524593
16,15,50.26154
16,16,49.0916
16,17,50.663315
16,18,53.734962
16,19,57.953423
16,20,59.8951
16,21,63.189495
16,22,59.475662
16,23,55.418003
16,24,50.996727
16,25,41.07757
16,26,37.50982
16,27,35.992397
16,28,34.67133
16,29,34.001495
16,30,29.981249
16,31,34.207798
16,32,35.57211
16,33,37.333027
16,34,38.752743
16,35,38.337017
16,36,47.71494
16,37,55.113506
16,38,57.034237
16,39,53.853683
16,40,53.201157
16,41,51.812042
16,42,52.389614
16,43,51.25389
16,44,49.749138
16,45,45.423103
16,46,44.537956
16,47,45.03921
16,48,48.46407
16,49,53.92576
16,50,55.648
16,51,56.01849
16,52,52.863113
16,53,50.447456
16,54,48.66057
16,55,53.756447
16,56,53.083015
16,57,55.496834
16,58,57.29657
16,59,56.600414
16,60,54.990093
16,61,57.264435
16,62,58.017273
16,63,53.00575
16,64,44.041084
16,65,36.53314
16,66,36.81437
16,67,32.21187
16,68,29.82122
16,69,28.76199
16,70,26.780558
16,71,29.107262
16,72,35.572945
16,73,41.758274
16,74,48.13593
16,75,52.954258
16,76,57.67479
16,77,54.04645
16,78,51.228725
16,79,52.35321
16,80,56.678154
16,81,50.606556
16,82,44.6038
16,83,43.519592
16,84,46.733208
16,85,47.0833
16,86,44.216843
16,87,39.183716
16,88,35.81327
16,89,33.58412
16,90,33.736145
16,91,34.939785
16,92,35.619198
16,93,36.762436
16,94,40.740852
16,95,50.267113
16,96,46.639263
16,97,46.453087
16,98,47.640972
16,99,47.075104
17,0,51.95676
17,1,51.05518
17,2,48.208855
17,3,48.528965
17,4,50.38162
17,5,51.239975
17,6,51.142017
17,7,53.133583
17,8,54.043476
17,9,55.111908
17,10,55.482185
17,11,56.53768
17,12,55.862587
17,13,54.916225
17,14,54.409462
17,15,52.079243
17,16,53.76478
17,17,54.158245
17,18,55.943645
17,19,58.891933
17,20,61.144035
17,21,65.09165
17,22,63.33502
17,23,57.85858
17,24,50.33438
17,25,44.11596
17,26,36.171314
17,27,29.516956
17,28,26.481464
17,29,24.066936
17,30,19.006374
17,31,26.22796
17,32,32.616005
17,33,35.451267
17,34,35.223495
17,35,35.126297
17,36,45.631805
17,37,55.060833
17,38,59.697033
17,39,62.1602
17,40,62.80795
17,41,59.4377
17,42,55.196457
17,43,52.971058
17,44,51.916515
17,45,48.74403
17,46,49.248226
17,47,46.414013
17,48,47.240555
17,49,52.536358
17,50,58.011745
17,51,57.785225
17,52,56.27811
17,53,55.570496
17,54,55.867664
17,55,56.317627
17,56,60.134953
17,57,65.69121
17,58,68.942314
17,59,67.12051
17,60,63.03078
17,61,64.914116
17,62,65.37157
17,63,61.149418
17,64,54.229355
17,65,47.621895
17,66,44.418556
17,67,38.051456
17,68,33.529583
17,69,28.485056
17,70,25.895803
17,71,27.70765
17,72,33.93627
17,73,41.260162
17,74,50.289543
17,75,54.319912
17,76,57.94057
17,77,60.22571
17,78,59.76807
17,79,58.903194
17,80,60.71791
17,81,57.068928
17,82,50.92513
17,83,47.839005
17,84,45.4985
17,85,42.150272
17,86,40.762516
17,87,38.877274
17,88,33.696228
17,89,27.83901
17,90,25.021542
17,91,29.390987
17,92,31.252844
17,93,34.302338
17,94,38.77085
17,95,46.053864
17,96,49.551853
17,97,49.56306
17,98,48.961178
17,99,47.78536
18,0,49.628403
18,1,48.621765
18,2,44.864357
18,3,44.169964
18,4,45.686924
18,5,46.988712
18,6,48.903423
18,7,51.853012
18,8,53.615475
18,9,54.486977
18,10,55.79074
18,11,55.689877
18,12,54.69616
18,13,54.189003
18,14,55.27221
18,15,54.180496
18,16,54.688065
18,17,55.51445
18,18,57.367428
18,19,59.85008
18,20,60.96714
18,21,63.543236
18,22,61.543526
18,23,55.515556
18,24,47.76829
18,25,42.905212
18,26,33.915424
18,27,24.02891
18,28,19.54826
18,29,17.437319
18,30,13.113895
18,31,19.70523
18,32,27.544277
18,33,31.802883
18,34,32.771965
18,35,35.536243
18,36,45.92306
18,37,56.459076
18,38,63.13092
18,39,68.18824
18,40,69.395294
18,41,66.38062
18,42,60.585052
18,43,57.37277
18,44,55.81209
18,45,53.462845
18,46,54.00522
18,47,50.64733
18,48,49.39619
18,49,51.835983
18,50,56.45578
18,51,56.398487
18,52,54.905872
18,53,55.172302
18,54,57.28054
18,55,56.704063
18,56,63.548798
18,57,70.336296
18,58,75.0204
18,59,74.34132
18,60,70.223526
18,61,71.84166
18,62,72.90843
18,63,68.8611
18,64,61.638874
18,65,54.256237
18,66,49.15884
18,67,42.85748
18,68,37.900608
18,69,31.677637
18,70,28.064606
18,71,30.27842
18,72,36.39476
18,73,43.316578
18,74,52.061714
18,75,56.070023
18,76,58.83066
18,77,63.06165
18,78,64.33075
18,79,63.93954
18,80,63.234074
18,81,61.949253
18,82,56.25352
18,83,52.202354
18,84,48.026093
18,85,43.739307
18,86,40.741634
18,87,36.690598
18,88,29.024559
18,89,21.09383
18,90,17.79131
18,91,23.058826
18,92,26.868338
18,93,32.93521
18,94,40.04137
18,95,46.70486
18,96,53.17937
18,97,52.5493
18,98,51.123333
18,99,50.042217
19,0,47.042538
19,1,44.260242
19,2,42.16678
19,3,41.646675
19,4,43.77335
19,5,47.274323
19,6,50.988377
19,7,53.373737
19,8,55.888412
19,9,56.491386
19,10,56.606876
19,11,52.351868
19,12,52.150623
19,13,52.84918
19,14,55.124676
19,15,56.042175
19,16,52.063244
19,17,54.560883
19,18,57.6524
19,19,59.78101
19,20,58.263935
19,21,58.960213
19,22,56.82268
19,23,51.845158
19,24,47.394615
19,25,40.80994
19,26,31.98345
19,27,18.261822
19,28,12.824938
19,29,14.845172
19,30,13.756778
19,31,16.05049
19,32,21.09677
19,33,26.754507
19,34,32.531143
19,35,40.748795
19,36,49.81506
19,37,59.237003
19,38,66.66866
19,39,72.74835
19,40,75.10863
19,41,72.917244
19,42,66.05463
19,43,62.036854
19,44,60.17475
19,45,57.79026
19,46,57.59077
19,47,57.42147
19,48,55.43182
19,49,52.513485
19,50,51.245846
19,51,53.065006
19,52,50.971996
19,53,51.3845
19,54,55.056507
19,55,58.290672
19,56,65.484924
19,57,71.637184
19,58,77.13908
19,59,78.65156
19,60,76.59071
19,61,77.19129
19,62,77.46368
19,63,72.88239
19,64,65.45279
19,65,57.14435
19,66,52.88196
19,67,49.212463
19,68,45.27534
19,69,39.070263
19,70,33.590378
19,71,37.566345
19,72,43.944134
19,73,49.027138
19,74,53.790283
19,75,58.21907
19,76,60.934837
19,77,63.086308
19,78,64.62314
19,79,64.64751
19,80,60.776665
19,81,63.757187
19,82,63.649197
19,83,60.23435
19,84,55.42847
19,85,50.69595
19,86,44.668015
19,87,36.313843
19,88,26.087397
19,89,15.385885
19,90,12.796489
19,91,17.257538
19,92,24.44309
19,93,33.364113
19,94,41.283043
19,95,46.98548
19,96,52.461784
19,97,52.429676
19,98,52.023094
19,99,53.09515
20,0,46.38139
20,1,41.051025
20,2,40.847744
20,3,41.78172
20,4,45.525795
20,5,47.788013
20,6,52.103146
20,7,54.119255
20,8,55.73667
20,9,53.783417
20,10,54.436268
20,11,52.82295
20,12,50.591995
20,13,49.02516
20,14,49.723183
20,15,55.12233
20,16,53.85079
20,17,54.338943
20,18,55.96568
20,19,57.491756
20,20,57.00112
20,21,59.323734
20,22,56.82174
20,23,50.976383
20,24,45.93987
20,25,35.801693
20,26,26.582113
20,27,15.774608
20,28,11.520791
20,29,14.023779
20,30,14.357129
20,31,18.409092
20,32,19.344559
20,33,24.747858
20,34,33.831318
20,35,40.81875
20,36,51.647396
20,37,61.521996
20,38,69.322914
20,39,74.76114
20,40,75.28026
20,41,74.08231
20,42,65.97414
20,43,63.420486
20,44,65.31705
20,45,59.13093
20,46,60.60948
20,47,58.642464
20,48,55.39451
20,49,51.88833
20,50,50.517433
20,51,50.808037
20,52,49.686207
20,53,50.231617
20,54,53.52922
20,55,60.82214
20,56,61.792587
20,57,69.16441
20,58,75.5025
20,59,77.06233
20,60,78.75866
20,61,78.5194
20,62,75.96456
20,63,71.28057
20,64,66.90138
20,65,62.154613
20,66,58.852314
20,67,53.460026
20,68,47.646187
20,69,40.484535
20,70,37.6437
20,71,43.837444
20,72,46.712227
20,73,49.448696
20,74,53.24513
20,75,58.800137
20,76,63.22886
20,77,65.537155
20,78,65.67818
20,79,62.019394
20,80,58.592762
20,81,65.694275
20,82,70.135345
20,83,67.72867
20,84,62.495975
20,85,54.78963
20,86,47.561226
20,87,39.85327
20,88,28.558563
20,89,13.578413
20,90,10.500024
20,91,15.974906
20,92,23.989628
20,93,33.410557
20,94,41.012367
20,95,45.970215
20,96,50.762768
20,97,50.76847
20,98,50.34629
20,99,51.933815
21,0,51.983334
21,1,47.293724
21,2,43.15165
21,3,42.855263
21,4,47.46698
21,5,47.37487
21,6,50.098236
21,7,52.645638
21,8,54.64949
21,9,54.089935
21,10,58.338566
21,11,57.37293
21,12,55.88415
21,13,54.009365
21,14,51.873642
21,15,55.366306
21,16,54.76584
21,17,53.527725
21,18,54.139755
21,19,55.721718
21,20,54.0495
21,21,56.282825
21,22,53.93006
21,23,48.432095
21,24,43.706585
21,25,34.93151
21,26,27.335215
21,27,18.468586
21,28,13.483006
21,29,12.344178
21,30,13.550857
21,31,18.55386
21,32,18.6608
21,33,22.714457
21,34,30.624176
21,35,38.90033
21,36,47.791355
21,37,57.386845
21,38,65.61978
21,39,71.01147
21,40,71.687355
21,41,67.81885
21,42,64.34834
21,43,62.728535
21,44,62.5679
21,45,60.869957
21,46,60.279022
21,47,56.33453
21,48,52.275284
21,49,49.452847
21,50,49.56993
21,51,47.142483
21,52,50.14457
21,53,51.29282
21,54,51.077442
21,55,58.07136
21,56,62.446255
21,57,68.81241
21,58,75.13988
21,59,78.7126
21,60,77.71826
21,61,76.76946
21,62,72.13844
21,63,66.87601
21,64,62.037014
21,65,57.52676
21,66,52.699203
21,67,49.392883
21,68,46.199577
21,69,41.970676
21,70,34.60313
21,71,40.412457
21,72,44.985233
21,73,49.209656
21,74,53.78884
21,75,54.15713
21,76,61.46359
21,77,64.329
21,78,64.68332
21,79,61.320026
21,80,58.181805
21,81,61.119198
21,82,65.39395
21,83,63.456482
21,84,57.931114
21,85,52.91216
21,86,43.03472
21,87,36.112465
21,88,26.90391
21,89,16.024199
21,90,10.366759
21,91,13.634894
21,92,22.267786
21,93,32.39894
21,94,40.984985
21,95,45.429985
21,96,48.142105
21,97,50.95376
21,98,51.976543
21,99,52.1012
22,0,60.63298
22,1,56.109863
22,2,47.009693
22,3,44.564987
22,4,49.413498
22,5,49.9899
22,6,52.41009
22,7,51.28623
22,8,53.61901
22,9,58.65885
22,10,58.92193
22,11,60.347134
22,12,58.63926
22,13,58.936275
22,14,58.45477
22,15,57.334717
22,16,56.818897
22,17,55.6811
22,18,54.330265
22,19,52.88139
22,20,51.552944
22,21,51.54739
22,22,49.699287
22,23,45.35774
22,24,41.738697
22,25,35.881973
22,26,27.099728
22,27,18.46106
22,28,14.676025
22,29,14.666865
22,30,16.83816
22,31,20.041428
22,32,20.032743
22,33,23.70466
22,34,31.191372
22,35,36.12757
22,36,45.499348
22,37,53.27566
22,38,59.54392
22,39,61.611927
22,40,63.04661
22,41,61.222862
22,42,60.25201
22,43,59.856842
22,44,60.43871
22,45,57.056053
22,46,56.774868
22,47,51.640682
22,48,46.88502
22,49,44.698288
22,50,45.613045
22,51,45.780666
22,52,48.038258
22,53,50.405373
22,54,52.491665
22,55,54.012943
22,56,59.54004
22,57,68.3635
22,58,73.21899
22,59,73.41636
22,60,72.607635
22,61,69.339745
22,62,63.028233
22,63,58.96792
22,64,55.596714
22,65,52.471054
22,66,48.26921
22,67,45.629074
22,68,42.46412
22,69,38.876507
22,70,31.788748
22,71,37.32285
22,72,42.39417
22,73,46.73873
22,74,51.912605
22,75,58.044647
22,76,59.867596
22,77,64.30292
22,78,65.36616
22,79,61.32114
22,80,57.78695
22,81,61.19775
22,82,60.666096
22,83,56.91775
22,84,50.918533
22,85,45.284927
22,86,37.13435
22,87,30.249846
22,88,22.424864
22,89,17.278082
22,90,17.056078
22,91,16.576567
22,92,22.451588
22,93,31.833176
22,94,42.847122
22,95,51.287163
22,96,50.93413
22,97,51.008965
22,98,51.69635
22,99,51.365917
23,0,65.15763
23,1,60.20867
23,2,49.95082
23,3,46.01244
23,4,49.512066
23,5,50.231667
23,6,51.960487
23,7,49.77067
23,8,51.412785
23,9,56.516987
23,10,55.097355
23,11,58.643204
23,12,58.215584
23,13,60.501408
23,14,61.721493
23,15,59.202503
23,16,58.298992
23,17,56.91396
23,18,53.210907
23,19,48.41279
23,20,46.677658
23,21,46.370773
23,22,45.9631
23,23,42.948196
23,24,39.99835
23,25,36.636497
23,26,28.267244
23,27,20.410517
23,28,18.098862
23,29,19.954128
23,30,22.453796
23,31,22.832684
23,32,21.904587
23,33,24.903416
23,34,32.014404
23,35,34.67843
23,36,43.989388
23,37,50.490837
23,38,55.503803
23,39,56.49913
23,40,58.586033
23,41,58.639206
23,42,58.436924
23,43,58.499973
23,44,59.342922
23,45,57.57692
23,46,55.404877
23,47,49.495
23,48,43.89428
23,49,41.280834
23,50,42.946033
23,51,43.464252
23,52,45.254776
23,53,48.77076
23,54,53.082848
23,55,53.826458
23,56,57.988
23,57,65.56717
23,58,67.99398
23,59,65.49187
23,60,65.43295
23,61,61.558395
23,62,56.458134
23,63,54.33589
23,64,52.735912
23,65,50.050415
23,66,46.695225
23,67,43.140404
23,68,39.00948
23,69,35.302517
23,70,31.62944
23,71,35.03097
23,72,41.45198
23,73,46.6877
23,74,51.826233
23,75,59.925808
23,76,59.644447
23,77,63.77827
23,78,64.90059
23,79,61.275246
23,80,57.935596
23,81,59.55553
23,82,58.467846
23,83,54.542423
23,84,47.94589
23,85,42.051052
23,86,36.911747
23,87,30.096182
23,88,22.783445
23,89,19.324276
23,90,20.280243
23,91,19.72714
23,92,24.251623
23,93,32.435158
23,94,42.86377
23,95,51.32048
23,96,51.155174
23,97,50.54031
23,98,51.935028
23,99,53.00292
24,0,64.51944
24,1,59.10691
24,2,51.450283
24,3,46.84703
24,4,46.902958
24,5,46.43328
24,6,46.81141
24,7,46.462227
24,8,47.215813
24,9,49.246357
24,10,50.232662
24,11,54.309296
24,12,55.328197
24,13,58.612263
24,14,60.92629
24,15,60.02046
24,16,59.506535
24,17,59.2545
24,18,53.571682
24,19,45.1596
24,20,41.972824
24,21,41.760475
24,22,41.678707
24,23,39.655773
24,24,37.023357
24,25,35.876877
24,26,30.156925
24,27,24.715605
24,28,23.700956
24,29,26.42748
24,30,28.354055
24,31,25.643694
24,32,23.98724
24,33,26.335352
24,34,32.413845
24,35,33.751595
24,36,42.060528
24,37,48.248833
24,38,52.927197
24,39,54.198933
24,40,56.255
24,41,58.510612
24,42,59.17344
24,43,58.87252
24,44,58.66498
24,45,61.96456
24,46,54.70761
24,47,46.84994
24,48,40.757195
24,49,39.318928
24,50,43.018288
24,51,41.060303
24,52,42.25146
24,53,46.263256
24,54,52.31055
24,55,57.722622
24,56,57.805
24,57,59.05709
24,58,58.899235
24,59,57.394005
24,60,59.432148
24,61,55.518562
24,62,52.040516
24,63,51.796036
24,64,52.441208
24,65,49.53134
24,66,46.09794
24,67,39.459167
24,68,34.200386
24,69,32.739197
24,70,36.63396
24,71,34.551052
24,72,40.46317
24,73,46.993977
24,74,53.620255
24,75,60.39613
24,76,61.90005
24,77,63.01033
24,78,63.617176
24,79,63.359898
24,80,61.887043
24,81,57.13824
24,82,56.030094
24,83,53.145927
24,84,46.24702
24,85,40.595383
24,86,39.9705
24,87,35.164295
24,88,28.208347
24,89,23.795471
24,90,22.123362
24,91,24.09035
24,92,27.870682
24,93,34.97063
24,94,43.245872
24,95,48.06874
24,96,51.734394
24,97,53.29362
24,98,56.095703
24,99,58.20468
25,0,60.662834
25,1,59.632664
25,2,52.540062
25,3,46.39673
25,4,43.495773
25,5,41.080414
25,6,41.298286
25,7,43.42825
25,8,46.275047
25,9,49.80867
25,10,49.782024
25,11,49.328552
25,12,50.79878
25,13,56.441456
25,14,62.80405
25,15,62.50769
25,16,61.59181
25,17,59.124226
25,18,51.450584
25,19,42.20617
25,20,39.485638
25,21,36.57093
25,22,39.22534
25,23,39.405666
25,24,37.200172
25,25,37.331062
25,26,31.236277
25,27,27.09037
25,28,26.113888
25,29,28.260672
25,30,33.195038
25,31,29.132933
25,32,26.715815
25,33,27.860495
25,34,31.984907
25,35,32.102898
25,36,38.104656
25,37,46.11234
25,38,51.240807
25,39,51.786
25,40,54.706932
25,41,58.03985
25,42,60.471493
25,43,61.1038
25,44,60.957222
25,45,64.55253
25,46,56.31125
25,47,45.676056
25,48,39.52491
25,49,40.763798
25,50,43.61014
25,51,43.41662
25,52,43.629803
25,53,46.063423
25,54,50.72469
25,55,59.33482
25,56,58.37241
25,57,53.78665
25,58,52.63553
25,59,54.641556
25,60,55.74082
25,61,52.523285
25,62,48.63863
25,63,49.057907
25,64,51.86863
25,65,50.516266
25,66,43.96246
25,67,37.61193
25,68,33.54184
25,69,34.13463
25,70,39.57463
25,71,35.830276
25,72,38.939453
25,73,44.55914
25,74,51.708145
25,75,57.947372
25,76,61.00823
25,77,57.390575
25,78,56.695793
25,79,59.622593
25,80,59.454147
25,81,55.777763
25,82,50.311005
25,83,48.112175
25,84,45.90996
25,85,39.669415
25,86,38.817455
25,87,39.186153
25,88,33.428932
25,89,26.021317
25,90,24.050104
25,91,23.429512
25,92,26.494
25,93,34.61027
25,94,44.51926
25,95,47.504303
25,96,55.06183
25,97,58.625824
25,98,61.181396
25,99,61.572968
26,0,59.421886
26,1,57.58733
26,2,54.991543
26,3,49.317238
26,4,43.309383
26,5,43.249794
26,6,44.900974
26,7,44.25981
26,8,44.602097
26,9,45.931576
26,10,47.745888
26,11,45.81719
26,12,51.339973
26,13,55.932106
26,14,57.135536
26,15,57.705643
26,16,54.695786
26,17,52.810883
26,18,46.902885
26,19,39.955402
26,20,38.010826
26,21,35.57879
26,22,37.216793
26,23,37.64733
26,24,37.122276
26,25,36.092243
26,26,34.259094
26,27,30.90657
26,28,29.903116
26,29,30.583065
26,30,32.139587
26,31,30.773752
26,32,30.326235
26,33,30.347004
26,34,32.1115
26,35,36.30068
26,36,39.978397
26,37,47.544426
26,38,54.1056
26,39,57.009476
26,40,57.63802
26,41,55.39291
26,42,58.44294
26,43,60.92431
26,44,62.42782
26,45,63.012157
26,46,56.122906
26,47,46.662586
26,48,41.183167
26,49,41.907906
26,50,42.69617
26,51,42.700893
26,52,44.961227
26,53,49.234123
26,54,54.54049
26,55,55.757553
26,56,55.121483
26,57,55.226707
26,58,55.111565
26,59,54.654686
26,60,52.84137
26,61,52.74405
26,62,50.02743
26,63,50.23694
26,64,52.60192
26,65,51.77663
26,66,47.09187
26,67,42.334255
26,68,38.280766
26,69,36.276417
26,70,37.936417
26,71,34.79462
26,72,36.294674
26,73,41.57439
26,74,49.3278
26,75,55.760933
26,76,55.263084
26,77,55.273045
26,78,53.92635
26,79,51.782272
26,80,49.600616
26,81,46.04831
26,82,42.2402
26,83,42.804733
26,84,45.516174
26,85,39.82738
26,86,41.680695
26,87,37.074135
26,88,31.658188
26,89,28.37159
26,90,23.7692
26,91,29.832415
26,92,31.412374
26,93,37.48841
26,94,45.904152
26,95,50.957714
26,96,58.947742
26,97,63.310318
26,98,66.69925
26,99,68.554596
27,0,59.081142
27,1,56.79763
27,2,55.16654
27,3,51.833164
27,4,49.6144
27,5,49.45654
27,6,47.383583
27,7,46.690746
27,8,46.23562
27,9,44.485443
27,10,43.408817
27,11,45.702614
27,12,55.500454
27,13,59.47217
27,14,56.80754
27,15,52.44984
27,16,48.106834
27,17,44.967182
27,18,40.47042
27,19,36.85106
27,20,39.27072
27,21,38.993103
27,22,40.06502
27,23,40.678993
27,24,41.625435
27,25,39.259235
27,26,37.391327
27,27,33.45983
27,28,30.648788
27,29,27.620512
27,30,29.696512
27,31,27.077303
27,32,27.271116
27,33,28.744623
27,34,34.523838
27,35,41.960423
27,36,44.075253
27,37,45.754887
27,38,51.2644
27,39,57.19417
27,40,56.285824
27,41,58.31573
27,42,57.268078
27,43,57.67393
27,44,59.287773
27,45,58.62326
27,46,57.027905
27,47,48.33432
27,48,42.129383
27,49,40.23389
27,50,40.55777
27,51,42.318172
27,52,50.420128
27,53,54.65759
27,54,53.91608
27,55,53.205734
27,56,56.31873
27,57,56.58777
27,58,55.81096
27,59,55.373848
27,60,56.098442
27,61,56.484795
27,62,55.551945
27,63,54.885757
27,64,55.039032
27,65,52.213078
27,66,49.36148
27,67,46.439137
27,68,42.74347
27,69,38.14348
27,70,36.94979
27,71,35.755466
27,72,36.469006
27,73,40.290455
27,74,45.43094
27,75,51.208138
27,76,48.56704
27,77,50.26687
27,78,48.115387
27,79,43.14571
27,80,40.182194
27,81,36.516003
27,82,34.280376
27,83,35.7079
27,84,41.411343
27,85,44.239616
27,86,40.827553
27,87,34.037098
27,88,30.70935
27,89,30.604311
27,90,27.652056
27,91,30.677408
27,92,36.82639
27,93,42.853867
27,94,45.96636
27,95,48.66117
27,96,59.35614
27,97,66.69192
27,98,69.99072
27,99,70.71328
28,0,57.819008
28,1,56.239937
28,2,55.23688
28,3,53.490585
28,4,53.33343
28,5,53.41814
28,6,50.660843
28,7,49.70047
28,8,48.394974
28,9,45.713375
28,10,44.167686
28,11,47.178303
28,12,54.559772
28,13,56.22888
28,14,52.34994
28,15,48.098907
28,16,42.978775
28,17,41.36724
28,18,39.90989
28,19,38.932293
28,20,41.25616
28,21,42.230995
28,22,42.607174
28,23,43.340218
28,24,45.44223
28,25,43.477715
28,26,41.301174
28,27,36.66769
28,28,31.864807
28,29,26.646126
28,30,28.8207
28,31,25.910404
28,32,25.912937
28,33,28.025713
28,34,34.803284
28,35,42.844364
28,36,45.811943
28,37,46.459805
28,38,51.427734
28,39,57.332726
28,40,55.235874
28,41,58.50311
28,42,57.746254
28,43,57.229286
28,44,57.056076
28,45,55.677605
28,46,55.772842
28,47,48.945827
28,48,43.72748
28,49,41.46565
28,50,40.986496
28,51,44.426693
28,52,53.2741
28,53,57.122566
28,54,55.020702
28,55,54.77385
28,56,57.09288
28,57,57.24147
28,58,56.901505
28,59,57.423126
28,60,60.481995
28,61,59.707672
28,62,58.414207
28,63,56.5988
28,64,55.21031
28,65,50.94508
28,66,49.084236
28,67,47.151627
28,68,44.36167
28,69,40.31459
28,70,37.5786
28,71,36.32181
28,72,37.555714
28,73,41.212925
28,74,45.616108
28,75,49.17387
28,76,45.17671
28,77,44.800392
28,78,40.8027
28,79,34.547882
28,80,31.435251
28,81,29.679983
28,82,28.752884
28,83,30.95465
28,84,36.92446
28,85,42.610744
28,86,37.963593
28,87,33.626617
28,88,32.307724
28,89,32.919495
28,90,32.033176
28,91,32.39702
28,92,40.164692
28,93,45.906784
28,94,47.00311
28,95,48.605503
28,96,59.655678
28,97,68.44574
28,98,72.67343
28,99,73.67037
29,0,55.57354
29,1,57.010197
29,2,58.286102
29,3,56.75088
29,4,54.248257
29,5,54.060905
29,6,54.536713
29,7,53.826843
29,8,51.891792
29,9,50.933147
29,10,52.255024
29,11,51.929886
29,12,50.2388
29,13,48.65248
29,14,47.71575
29,15,49.006645
29,16,42.067753
29,17,41.01455
29,18,42.66613
29,19,42.782547
29,20,40.14836
29,21,41.619038
29,22,41.608273
29,23,42.381416
29,24,44.70965
29,25,44.43747
29,26,43.668575
29,27,40.924763
29,28,35.099365
29,29,29.677317
29,30,31.130096
29,31,28.303465
29,32,25.782335
29,33,27.09731
29,34,31.654778
29,35,38.392
29,36,43.99013
29,37,48.59756
29,38,53.618526
29,39,56.55362
29,40,54.35244
29,41,56.3102
29,42,62.32847
29,43,62.274616
29,44,56.043045
29,45,52.77065
29,46,51.333786
29,47,48.42916
29,48,45.60526
29,49,43.729145
29,50,41.008636
29,51,46.75043
29,52,52.36212
29,53,55.521362
29,54,55.47023
29,55,56.419724
29,56,54.365635
29,57,55.167507
29,58,56.17948
29,59,57.417767
29,60,61.266113
29,61,60.365654
29,62,60.706615
29,63,57.922554
29,64,52.484947
29,65,45.917114
29,66,46.02087
29,67,46.644135
29,68,44.888813
29,69,41.320614
29,70,37.14248
29,71,34.559525
29,72,38.06512
29,73,42.878735
29,74,48.98701
29,75,49.78205
29,76,45.324337
29,77,39.986954
29,78,33.477463
29,79,26.22754
29,80,22.49048
29,81,24.921122
29,82,25.870968
29,83,28.84734
29,84,32.45088
29,85,34.593548
29,86,32.10474
29,87,31.663477
29,88,31.529873
29,89,31.876957
29,90,33.782364
29,91,33.827156
29,92,41.267838
29,93,46.699924
29,94,49.455353
29,95,52.055473
29,96,59.80717
29,97,66.55327
29,98,72.55026
29,99,77.04499
30,0,55.94408
30,1,60.542633
30,2,63.457443
30,3,60.80335
30,4,54.37932
30,5,52.96089
30,6,54.012703
30,7,53.722458
30,8,51.423286
30,9,51.24661
30,10,55.9899
30,11,53.884655
30,12,47.192356
30,13,46.33876
30,14,50.85732
30,15,47.009274
30,16,45.263683
30,17,42.772026
30,18,43.93849
30,19,43.036964
30,20,39.24966
30,21,41.115726
30,22,42.819126
30,23,42.999043
30,24,42.118107
30,25,41.31473
30,26,42.198063
30,27,40.62878
30,28,34.90148
30,29,30.687008
30,30,31.672096
30,31,29.2633
30,32,26.24395
30,33,27.950737
30,34,32.139202
30,35,40.585865
30,36,43.47411
30,37,49.392895
30,38,53.16427
30,39,53.225994
30,40,58.027573
30,41,60.934074
30,42,66.61469
30,43,64.164665
30,44,53.873127
30,45,50.506886
30,46,47.629612
30,47,45.765327
30,48,44.256718
30,49,43.8834
30,50,41.260036
30,51,47.85596
30,52,52.16125
30,53,54.841232
30,54,55.221134
30,55,56.973923
30,56,58.428436
30,57,56.455177
30,58,56.28792
30,59,57.676548
30,60,58.482586
30,61,59.057747
30,62,62.89137
30,63,58.524918
30,64,46.56111
30,65,40.978832
30,66,45.34396
30,67,48.18669
30,68,44.191677
30,69,35.79297
30,70,36.624603
30,71,36.96308
30,72,39.82929
30,73,41.803135
30,74,45.21173
30,75,49.64848
30,76,45.991745
30,77,39.18271
30,78,32.91749
30,79,26.690128
30,80,20.738136
30,81,21.744442
30,82,23.382442
30,83,27.68501
30,84,31.587612
30,85,31.447178
30,86,31.955147
30,87,29.874485
30,88,29.53398
30,89,32.295113
30,90,35.471405
30,91,35.95076
30,92,40.738674
30,93,44.737217
30,94,49.049862
30,95,56.050175
30,96,59.954952
30,97,62.450928
30,98,68.513725
30,99,76.18584
31,0,57.47674
31,1,61.32064
31,2,60.78849
31,3,59.158134
31,4,57.817394
31,5,55.67855
31,6,54.054268
31,7,53.33007
31,8,51.17212
